Sent,Tm,Lex,Luhn,Lsa,Tr,LDA
samaranch said hodler should have brought his allegations first to the ioc executive board.,210,0.007325515767935984,47,-0.2696138489621746,0.004280571543262103,0.9103443528382887
for me i was really surprised.,3,0.0016387385331548402,9,-0.047903765680534796,0.0031584733994942825,0.641375372101735
if he has names and evidence he must go to the executive board.,46,0.002880349831153109,26,-0.06739243948882209,0.004381292576287602,0.5750074967976998
hodler said he believed four agents including one ioc member had been involved in vote buying over the past years.,220,0.005939723473750445,59,-0.25824183034969017,0.004806340796838014,0.9416560910890688
he said he thought to percent of the ioc members currently numbering were open to bribery.,93,0.0024997892963594544,38,-0.09497558419442279,0.004652131639305374,0.5413539224418139
samaranch denied that he muzzled hodler as the swiss official claimed earlier sunday.,127,0.00579894436023686,54,-0.14105508086942856,0.004477154351547082,0.4967886009415832
he said he had told all members of the executive board that only himself and director general francois carrad could speak to the media.,68,0.0035218118984719237,65,-0.05701664685096477,0.0043512355241668655,0.6270623356668165
this is not the first time i do this he said.,8,0.001388405899486506,4,-0.016745834688118893,0.004273220133126655,0.6494672928823818
samaranch expressed his respect and admiration for hodler and ruled out the possbility of expelling him from the ioc an option the swiss member had raised.,225,0.0028630345956168995,87,-0.10130536779994195,0.004435233078852271,0.9487725916460411
never never is anyone thinking to expel mr. hodler samaranch said.,96,0.005539977833753069,27,-0.19872145984873377,0.003717963341384841,0.8838795599565177
the ioc also ruled out any possibility of stripping salt lake city of the games over alleged rules violations during the bid.,267,0.0042963149323878656,62,0.260610630190789,0.004590210771987595,0.7984406626771923
no there is not any kind of possibiity he said.,2,0.004132231404958678,14,5.737287275284172e-06,0.00376440817168245,0.7747540323071962
we trust the organizing committee of salt lake city.,191,0.006019608834689802,34,0.34419748223695756,0.004287198806796659,0.8926838760780865
the salt lake controvery centers on a scholarship program that provided nearly dlrs in tuition and other assistance to individuals including six relatives of ioc members mostly from africa. samaranch said the ioc would possibly consider a new procedure to eliminate the tempations for corruption in the selection of host cities.,389,0.004334583702847303,185,0.17842717480223372,0.004667449065605942,0.6680772420161849
under current rules all ioc members have a vote.,124,0.0072489287731730126,24,-0.044398222067322954,0.004495311711328618,0.8715531268309054
samaranch noted the ioc could adopt the formula used by sports federations such as fifa world soccer s governing body which assign their executive boards to select sites.,144,0.0027163148319769986,98,-0.0769541191627984,0.004475627098403398,0.9617453407853924
saying if we have to clean we will clean juan antonio samaranch responded on sunday to allegations of corruption in the olympic bidding process by declaring that ioc members who were found to have accepted bribes from candidate cities could be expelled.,232,0.007487685803429271,133,-0.22974235332772394,0.004785981873240214,0.9658496595941698
it is a serious problem we have before us samaranch president of the international olympic committee said in a hastily arranged news conference at a tumultuous meeting of the ioc executive board.,278,0.006662353877334806,116,-0.08127120198148087,0.004626270145643257,0.5831751545253169
samaranch compared the current climate to the soviet boycott of the olympics in los angeles and the sprinter ben johnson s expulsion from the olympics in seoul south korea.,72,0.0016960408911380564,111,-0.014092216357871555,0.004392133370772278,0.9607790484570992
those were difficult moments samaranch said.,31,0.0038625463153265844,24,-0.07155925906827536,0.004047484060636002,0.8299146750907468
now we are facing another difficult moment,4,0.002377962274588821,19,-0.010625199260562131,0.004060188741266069,0.831941174847096
but i m sure we will solve this problem.,4,0.0022733530239207322,12,-0.0036172212315698955,0.0032595723645956285,0.7758237449526971
samaranch expressed surprise at allegations made by the ioc executive board member marc hodler of switzerland that agents were offering to sell i.o.c. members votes for payments from bidding cities.,285,0.009703403384117557,120,-0.29856274557807416,0.004831154306032672,0.9650537092117906
hodler the second most senior member of the ioc said saturday that he knew of four agents including one ioc member who engaged in such activities.,321,0.0071643923896782665,68,-0.1990920132823608,0.0046766406310406955,0.7040784665157057
hodler said he believed that to percent of the ioc membership which currently numbers asked for some sort of compensation for their vote.,177,0.0040337686625869455,62,-0.2215897015579638,0.004623323513528265,0.6524697101225921
he has called for a new electoral process in which the executive board or some other select ioc group would decide which cities become olympic hosts instead of the full ioc membership.,264,0.006119229273131671,86,-0.07295454529092489,0.004763381377682423,0.5435706382020264
samaranch agreed sunday that the time had come to explore change.,53,0.00282978339271219,37,-0.059733654317406244,0.004593307464241842,0.8954636027637821
the system we have now is very complicated very slow and very expensive he said.,3,0.004132231404958678,29,-7.149366165529251e-05,0.00345893093502279,0.8311380131046057
hodler the former head of the international ski federation also claimed that the fiat tycoon gianni agnelli had given free vans to influence votes for the italian resort of sestriere to hold the world skiing championships.,98,0.0020316108154332063,133,-0.06914449050323249,0.004194734638756791,0.9681529329426145
fiat denied the claims on saturday but sunday howard peterson a former senior american delegate to the ski federation said he had been offered cars by two fiat executives.,44,0.0018594419715356784,97,-0.07595923103568192,0.004504781413975202,0.9584614661078078
the issue of vote buying came to the fore in lausanne because of the recent disclosure of scholarship payments made to six relatives of ioc members by salt lake city officials during their successful bid to play host to the winter games.,364,0.0072469853942323465,133,0.14003836957727897,0.004847614627381162,0.4989007208329958
the salt lake organizing committee has said the payments which amounted to slightly less than came from a privately financed fund that was started in .,157,0.0030080527394390627,71,0.22075810152671413,0.0045439061972790094,0.9335494808124718
and intermountain health care utah s largest health care provider confirmed sunday that it gave free surgical services to at least two people associated with the ioc in .,110,0.0016552816647683465,95,-0.002327605900682371,0.004268125787387414,0.9567397147650705
a special commission headed by the ioc vice president dick pound was appointed on friday to investigate the issue and has met with salt lake officials.,245,0.0048113297488518525,95,0.14975090363599866,0.004709063316241382,0.9591867424180784
sunday frank joklik president of the salt lake organizing committee issued a public apology to the olympic family and the citizens of utah for the embarrassment caused by the scholarships program.,254,0.003989203136149286,131,0.18919729192614185,0.004738689708739806,0.9642723034510614
samaranch sunday ruled out taking the games from salt lake city.,190,0.007065534471902083,39,0.2167281729844916,0.004531350079636355,0.602420439073659
he said if necessary we will expel members if this ad hoc commission thinks these members are guilty.,32,0.0033901842339391793,44,-0.04795480453572091,0.004390256233133372,0.9231650191789311
pound said his commission was already satisfied salt lake city won the games on the merit of the bid.,200,0.005361273895173087,52,0.24972374824439367,0.004563685597781601,0.9255100661265537
he also said that his commission would expand its inquiry beyond the salt lake city bid only if it was presented with evidence and not simply rumors of corruption in other bids.,204,0.0049533590865577255,77,0.19802992568650538,0.004644572169331815,0.94472121715419
on saturday hodler had suggested the bidding teams from atlanta and nagano japan that won the summer olympics and winter olympics had not run clean campaigns.,143,0.004802554382403056,97,-0.1046984431568875,0.004396146103369753,0.9452215074289028
billy payne who presided over atlanta s bid and makoto kobayashi the general secretary of the nagano organizing committee denied those claims.,122,0.0039707755069826565,90,0.053475589932984555,0.004393618635939781,0.9512400126461052
asked whether he regretted his statements sunday hodler said not at all and later said that the cities have been the victims and not the villains.,74,0.005594682905661131,49,-0.13301077326646388,0.004429226908828255,0.920818865866954
pound said there had been concern in the ioc for some time about agents.,97,0.005147196330775768,24,-0.11072584942147876,0.00448082441568385,0.8746479688493489
there always have been lobbyists he said.,0,0.004132231404958678,8,-0.00011900626992671734,0.0019522934352291376,0.6615758822470494
in recent years especially with the olympics coming up every two years there seems to be a professional class being created.,13,0.00181265869132417,48,-0.053654733932974805,0.004523376056013944,0.9214797528150864
hodler when pressed for further comment this afternoon at olympic headquarters initially covered his mouth with both hands and then said muzzle imposed by the president.,136,0.0038198320650661487,90,-0.05735978325903288,0.004613108113856004,0.8803229591823025
hodler is one of only four ioc members with life membership because he was appointed before age limits were imposed in .,149,0.00234735434673435,50,-0.0823454511257778,0.004385739470849025,0.9312347559566188
asked if he might resign he said i m not going to resign,16,0.0021834550992400224,15,-0.17788237513277239,0.003534586362786146,0.8265972509725937
but i might be expelled.,0,0.0023781473295452797,5,-0.0894876894880035,0.0018689975609564578,0.666160521822061
but the year old samaranch said he had great respect for hodler and no intention of asking for his resignation or pushing for his expulsion.,105,0.0026600814619810076,64,-0.10936698817308463,0.004500089259154857,0.9293706134890298
